iata,name,city,country,latitude,longitude
XUW,Storen Railway Station,XUW,NO,63.04827411509378,10.284592347466196
XUX,Ustaoset Railway Station,XUX,NO,60.492881780538575,8.050056686908798
XUY,Auray Off-Line Point,XUY,FR,47.66435900971809,-2.9793805961519833
XUZ,Xuzhou Airport,XUZ,CN,34.26287557508734,117.18705823152617
XVA,Stockport Railway Station,XVA,GB,53.4111264981105,-2.1485918171179517
XVB,Stafford Railway Station,XVB,GB,52.815250549634825,-2.1142141943648083
XVC,Crewe Railway Station,XVC,GB,53.0788104742327,-2.4465297913557853
WNN,Wunnummin Lake Airport,WNN,CA,52.91265246229379,-89.1636936519343
WNP,Naga Airport,WNP,PH,13.584829617615991,123.27186885741543
WNR,Windorah Airport,WNR,AU,-25.422136553064004,142.6722152325146
WNS,Nawabshah Airport,WNS,PK,26.218548563118535,68.39396948032845
WNU,Wanuma Airport,WNU,PG,-4.90451893259156,145.31928236610972
WNZ,Wenzhou Airport,WNZ,CN,27.948881366692888,120.6362627812476
WOA,Wonenara Airport,WOA,PG,-6.801008894331164,145.88651591630094
WOB,Woodbridge Raf,WOB,GB,51.99592154736761,1.0026761457478088
WOD,Wood River Airport,WOD,US,38.863728566048366,-90.0804211517659
WOE,Woensdrecht Air Base,WOE,NL,51.43442194098461,4.337290505042218
WOG,Woodgreen Airport,WOG,AU,-22.437027989519315,134.20390081272265
WOI,Wologissi Airport,WOI,LR,8.262051244594007,-9.746012294616827
WOK,Wonken Airport,WOK,VE,5.248293452575703,-61.73047107700986
WOL,Wollongong Airport,WOL,AU,-34.57227289920516,150.7853051739525
WON,Wondoola Airport,WON,AU,-18.586751316640164,140.90177555813392
WOO,Woodchopper Airport,WOO,US,65.32864888271843,-143.5316579357773
WOR,Moramba Airport,WOR,MG,-14.885442777106281,47.286205586320335
WOS,Wonson Airport,WOS,KP,39.150207190406206,127.48884131135965
WOT,Wonan Airport,WOT,TW,23.411055653845448,119.50180934124349
WOW,Willow Airport,WOW,US,61.827876404763416,-150.16650369552767
WPA,Puerto Aisen Airport,WPA,CL,-45.401175828234365,-72.69688620459894
WPB,Port Berge Airport,WPB,MG,-15.550074824861882,47.67008953843173
WPC,Pincher Creek Airport,WPC,CA,49.48063608361871,-113.94984909326361
WPK,Wrotham Park Airport,WPK,AU,-16.63869428044061,144.0014793280258
WPL,Powell Lake Airport,WPL,CA,50.179644473466986,-124.39486123999225
WPM,Wipim Airport,WPM,PG,-8.817820322263358,143.03891442867425
WPO,North Fork Valley Airport,WPO,US,38.863728566048366,-107.59574459896825
WPR,Porvenir Airport,WPR,CL,-53.250699014885235,-70.33056716664802
WPS,Persepolis Off-Line Point,WPS,IR,29.948504623578746,52.98713567519278
WPU,Puerto Williams Airport,WPU,CL,-54.952382589985966,-68.24500305453047
WRA,Warder Airport,WRA,ET,6.96143723133007,45.338150257668076
WRB,Robins Afb,MCN,US,32.69297025473825,-83.64610974604709
WRE,Whangarei Airport,WRE,NZ,-35.77548585358378,174.36251713218954
WRG,Wrangell Spb,WRG,US,56.48218103952875,-132.36470845415664
WRH,Wrench Creek Airport,WRH,US,68.24500305453047,-162.27883332054813
WRI,Mcguire Air Force Base,WRI,US,40.015373592193384,-74.59910754882583
WRL,Worland Airport,WRL,US,43.963052177731505,-107.95097590751145
WRO,Nicolaus Copernicus Airport,WRO,PL,51.09637538839318,16.88506603399214
WRW,Warrawagine Airport,WRW,AU,-20.867122669170225,120.72221388176303
WRY,Westray Airport,WRY,GB,59.34696728310719,-2.94500297339884
WRZ,Weerawila Airport,WRZ,LK,6.250969491601806,81.23968383728986
WSA,Wasua Airport,WSA,PG,-8.284969944353984,142.8670258880217
WSB,Steamboat Spb,WSB,US,39.36219918677048,-119.7309895086541
WSD,Condron Aaf,WSD,US,32.37784581700137,-106.4784759149159
WSE,Santa Cecilia Off-Line Point,WSE,EC,53.54863528157578,-114.09881551906159
WSF,Saricheff Airport,WSF,US,54.57995969530185,-164.91443939671598
WSG,County Airport,WSG,US,40.164340017991364,-80.24846629437009
WSH,Brookhaven Airport,WSH,US,40.74875832413433,-72.82866787444516
WSJ,San Juan Sfb,WSJ,US,57.72550086471367,-153.31777539365314
WSM,Wiseman Airport,WSM,US,67.39702823888422,-150.11493576729407
WSN,South Naknek Airport,WSN,US,58.716711577444265,-156.93314478550263
WSO,Washabo Airport,WSO,SR,5.213915829822559,-57.18118942937702
WSP,Waspam Airport,WSP,NI,14.679177894361066,-84.01280211201755
WSR,Wasior Airport,WSR,ID,-2.7215494927204644,134.50184732469697
WST,Westerly State Airport,WST,US,41.34463427261,-71.80307398943273
WSU,Wasu Airport,WSU,PG,-5.953031517363972,147.23868846628835
WSX,Westsound Airport,WSX,US,48.661307081351495,-122.88226120677956
WSY,Whitsunday Airstrip,WSY,AU,-20.5061591243661,148.75702585840384
WSZ,Westport Airport,WSZ,NZ,-41.73997586705409,171.5836683287482
WTA,Tambohorano Airport,WTA,MG,-17.486672511181446,43.96878270644515
WTC,World Trade Center Airport,NYC,US,40.69719381099532,-74.01468924268285
WTD,West End Airport,WTD,BS,26.68264454929527,-78.97077012709249
WTE,Wotje Airport,WTE,MH,9.448074320378993,170.2716026495671
WTK,Noatak Airport,WTK,US,67.55745572210948,-162.98357223911006
WTL,Tuntutuliak Airport,WTL,US,60.34964588345424,-162.62833410037769
WTN,Waddington Raf Station,WTN,GB,53.16475474455897,-0.5156619934196262
WTO,Wotho Airport,WTO,MH,10.164270881273605,166.03744543967113
WTP,Woitape Airport,WTP,PG,-8.554259543891845,147.25014952371563
WTR,White River Airport,WTR,US,33.84461528088327,-109.96205680673
WTS,Tsiroanomandidy Airport,WTS,MG,-18.758638149745412,46.06007734727633
WTT,Wantoat Airport,WTT,PG,-6.050434283796585,146.40218153825856
WTZ,Whitianga Airport,WTZ,NZ,-39.001237349513644,176.001175136724
WUA,Wu Hai Airport,WUA,CN,39.79192053840183,106.79933088136643
WUD,Wudinna Airport,WUD,AU,-33.01955916499699,135.62483970727376
WUG,Wau Airport,WUG,PG,-7.339588947180533,146.72303650470906
WUH,Wuhan Airport,WUH,CN,30.498543172534458,114.32227198794773
WUK,Hammersmith Off Line Point,WUK,GB,51.49171698283727,-0.2177239658209395
WUM,Wasum Airport,WUM,PG,-6.050434283796585,149.33572046602234
WUN,Wiluna Airport,WUN,AU,-26.636807149775315,120.21800931723268
WUS,Wuyishan Airport,WUS,CN,27.713968963021344,117.97201089170072
WUU,Wau Airport,WUU,SD,7.7406602165646206,27.9889882374992
WUV,Wuvulu Island Airport,WUV,PG,-1.7532508630040933,142.83838007464266
WUX,Wuxi Airport,WUX,CN,31.581432099399542,120.32113151332155
WUZ,Changzhoudao Airport,WUZ,CN,23.496999924171718,111.33715830176116
WVB,Rooikop Airport,WVB,NA,-22.98133771730868,14.518750411135807
WVI,Watsonville Airport,WVI,US,36.91566982230152,-121.74780776677547
WVK,Manakara Airport,WVK,MG,-22.121900136687852,48.01959373335587
WVL,Robert Lafleur Airport,WVL,US,44.53027889773355,-69.67166564760606
WVN,Mariensiel,WVN,DE,53.50279788205582,8.055786361848792
WWA,Wasilla Airport,WWA,US,61.58150465121189,-149.43311896358674
WWD,Cape May County Airport,WWD,US,39.001237349513644,-74.90850145784907
WWG,Al Koude Airport,WWG,OM,23.537106794978033,58.18959172824853
WWI,Woodie Woodie Airport,WWI,AU,-21.634887158298433,121.23786584334232
WWK,Boram Airport,WWK,PG,-3.58671589450764,143.6749006630508
WWP,Whale Pass Airport,WWP,US,56.66552722251398,-133.83147791803856
WWR,West Woodward Airport,WWR,US,36.434387372625736,-99.52276835852584
WWS,Usaf Heliport,WWS,US,60.555910766199446,-151.22648075282197
WWT,Newtok Airport,WWT,US,60.922603132169925,-164.64515235849905
WWY,West Wyalong Airport,WWY,AU,-33.93629007992318,147.25014952371563
WXN,Wanxian Airport,WXN,CN,30.830859196412256,108.40934307252184
WYA,Whyalla Airport,WYA,AU,-33.06539314942236,137.51559999407337
WYB,Yes Bay Spb,WYB,US,55.91495090443211,-131.83185807624727
WYE,Yengema Airport,WYE,SL,8.611555439518144,-11.058085657760753
WYN,Wyndham Airport,WYN,AU,-15.509967954055567,128.14201230168797
WYS,Yellowstone Airport,WYS,US,44.684979267339756,-111.10224760563692
WZA,Af Fictitious Station,WZA,FR,49.00508074756199,2.521014284915244
WZB,Af Fictitious Station,WZB,FR,48.99935021884835,2.515284823418661
WZC,Af Ficttiious Station,WZC,FR,49.016538389894684,2.5324734213518214
WZD,Af Fictitious Staton,WZD,FR,49.022268918608326,2.5382030962918156
WZF,Af Fictitious Station,WZF,FR,49.01081127627563,2.526743959855238
WZG,Af Fictitious Station,WZG,FR,48.85611090666943,2.423611518482631
WZS,Af Fictitious Station,WZS,FR,48.85038037795579,2.4121523820460533
WZW,Orly Ouest,WZW,FR,48.85611090666943,2.417881843542636
WZY,Paradise Island Spb,NAS,BS,25.078362886853505,-77.3263815938444
X68,Nasa Shuttle Ldg Fac,XXX,FR,28.607782885734846,-80.68391817471509
XAB,Abbeville Off-Line Point,XAB,FR,50.09943073185436,1.8220058950669689
XAC,Arcachon Off-Line Point,XAC,FR,44.66206056757978,-1.1631043760250088
XAD,Churchill Rail Station,YYQ,CA,58.77974056310514,-94.1828035220048
XAG,Agde Off-Line Point,XAG,FR,43.31560830102224,3.483583453135032
XAH,Silkeborg Railway Station,XAH,DK,56.16132265798364,9.534017736931617
XAJ,Hirtshals Bus Station,XAJ,DK,57.59944972358109,9.952277177362042
XAK,Herning Railway Station,XAK,DK,56.13267684460461,8.966789309382277
XAL,Alamos Airport,XAL,MX,27.01496057317307,-108.9307392231931
XAM,Amboise Off-Line Point,XAM,FR,47.395068556406585,1.0370536617792467
XAN,Alencon Off-Line Point,XAN,FR,48.44931166989264,0.06875493868138298
XAP,Chapeco Airport,XAP,BR,-27.08944378607206,-52.62617383793595
XAQ,Broenderslev Bus Station,XAQ,DK,57.24994211356237,10.003843398048346
XAR,Aribinda Airport,XAR,BF,14.232271786777963,-0.8651662950654694
XAS,Ales Off-Line Point,XAS,FR,44.14639836071674,4.085189076550694
XAT,Antibes Off-Line Point,XAT,FR,43.5161460701484,7.1218655683289755
XAU,Saul Airport,XAU,GF,3.6153638423207886,-53.19913108665164
XAV,Albertville Off-Line Point,XAV,FR,45.664735752832236,6.371290530907574
XAW,Capreol Railway Station,XAW,CA,46.71324833760465,-80.93028992826662
XAX,Dorval Railway Station,YMQ,CA,45.46420139880066,-73.74539537427677
XAY,Xayabury Airport,XAY,LA,18.661236237086445,104.71949729796253
XAZ,Campbellton Railway Station,XAZ,CA,47.9451071053623,-66.7152046049877
XBA,Bareges Off-Line Point,XBA,FR,45.88246169300473,0.06875493868138298
XBB,Blubber Bay Airport,XBB,CA,49.996298290481754,-122.99684446029569
XBC,Briancon Off-Line Point,XBC,FR,44.896971263704025,6.652039907212247
XBD,Bar Le Duc Off-Line Point,XBD,FR,48.78162769377044,5.16807928407625
XBE,Bearskin Lake Airport,XBE,CA,53.94970740473351,-90.97997072583492
XBF,Bellegarde Off-Line Point,XBF,FR,47.97948686254956,2.4350706549192083
XBG,Bogande Airport,XBG,BF,12.98322399420033,-0.1317802958042641
XBH,Bethune Off-Line Point,XBH,FR,50.52914866839112,2.6356058627244288
XBI,Le Bourg D'Oisans Off-Line Point,XBI,FR,45.04594110459659,6.03897536080342
XBJ,Birjand Airport,XBJ,IR,32.88204696643712,59.220916141974605
XBK,Bourg En Bresse Off-Line Point,XBK,FR,46.19758613074161,5.219645504762553
XBL,Buno Bedelle Airport,XBL,ET,8.44539828135289,36.33698204487219
XBM,Beaulieu Sur Mer Off-Line Point,XBM,FR,43.699492253133634,7.333860126014185
XBN,Biniguni Airport,XBN,PG,-9.637150178304225,149.30133729374052
XBO,Boulsa Airport,XBO,BF,12.645178295382534,-0.5614986458876412
XBP,La Baule Les Pins Off-Line Point,XBP,FR,47.28047847270128,-2.3949635706694816
XBQ,Blois Off-Line Point,XBQ,FR,47.578414739391825,1.3349916360170804
XBR,Brockville Airport,XBR,CA,44.58184682596715,-75.68199306059633
XBS,Boulogne Sur Mer Off-Line Point,XBS,FR,50.69530668033003,1.6042818758851765
XBT,Boulogne Billancourt Off-Line Point,XBT,FR,48.83319220690945,2.2345354471139873
XBU,Banyuls Sur Mer Off-Line Point,XBU,FR,42.46190295666234,3.134079044767483
XBV,Beaune Off-Line Point,XBV,FR,47.02837619043611,4.835763687085272
XBW,Killineq Airport,XBW,CA,42.64524913964758,-80.81569984456131
XBX,Bernay Off-Line Point,XBX,FR,49.07956396046098,0.5844169721216488
XBY,Bayonne Off-Line Point,XBY,FR,43.49895448400748,-1.4610423502628425
XBZ,Bandol Off-Line Point,XBZ,FR,43.132262118037005,5.752496309558752
XCB,Cambrai Off-Line Point,XCB,FR,50.179644473466986,3.2372114861400907
XCC,Le Creusot Montceau Tgv Railway,XCC,FR,46.76481626583824,4.503448090094295
XCD,Chalon Sur Saone Off-Line Point,XCD,FR,46.79919260793092,4.835763687085272
XCE,Cerbere Off-Line Point,XCE,FR,42.438984256902366,3.1684566675206267
XCF,Chamonix Mont Blanc Off-Line Point,XCF,FR,45.911107506383765,6.852575115017467
XCG,Cagnes Sur Mer Off-Line Point,XCG,FR,43.665112495946374,7.150513089255302
XCH,Christmas Island Airport,XCH,CX,-10.5023165800914,105.67060797007598
XCI,Chambord Railway Station,XCI,CA,48.41493532779997,-72.09527631231504
XCJ,Marigot Off-Line Point,XCJ,MF,14.810959564207293,-61.031462687161586
XCK,St Die Off-Line Point,XCK,FR,48.28315365795374,6.938518958456915
XCL,Cluff Lake Airport,XCL,CA,58.99746650327764,-106.999865235398
XCM,Chatham Airport,XCM,CA,42.39887738609605,-82.17933345197602
XCN,Coron Airport,XCN,PH,12.014925151040547,120.2008109009026
XCO,Colac Airport,XCO,AU,-38.353793472804384,143.58894956253536
XCP,Compiegne Off-Line Point,XCP,FR,49.39469181329244,2.8361410705296493
XCQ,Chamrousse Off-Line Point,XCQ,FR,45.09750903283019,5.884276698744508
XCR,Chalons-Vatry Airport,PAR,FR,48.7644395227241,4.205510115856462
XCS,Caussade Off-Line Point,XCS,FR,44.16358653176308,1.5527156551988728
XCT,La Ciotat Off-Line Point,XCT,FR,43.16664187522426,5.620715920372995
XCU,Collioure Off-Line Point,XCU,FR,42.53065564084769,3.088242499021174
XCV,Chantilly Off-Line Point,XCV,FR,49.199884572879924,2.486636875605512
XCW,Chaumont Off-Line Point,XCW,FR,48.111265117301194,5.133701661323107
XCX,Chatellerault Off-Line Point,XCX,FR,46.82784183640454,0.5042028569830488
XCY,Chateau Thierry Off-Line Point,XCY,FR,49.0451876183683,3.334614466016115
XCZ,Charleville Mezieres Off-Line Point,XCZ,FR,49.76138417926292,4.721172322719499
XDA,Dax Off-Line Point,XDA,FR,43.72813806651267,-1.048512798215824
XDB,Europe Railway Station,LIL,FR,50.63801163847737,3.0767833625845964
XDC,Dives Cabourg Off-Li,XDC,FR,49.280098314492555,0.13750987736276596
XDD,Gaspe Rail Station,YGP,CA,48.86184143538307,-64.49785882302393
XDE,Diebougou Airport,XDE,BF,10.966412566268135,-3.2486706225766677
XDG,Halifax Railway Station,YHZ,CA,44.87978309265769,-63.51237180881781
XDH,Jasper Railway Station,YJA,CA,52.83243872068117,-118.11525361897422
XDI,Digne Off-Line Point,XDI,FR,44.09483043248314,6.233780893668646
XDJ,Djibo Airport,XDJ,BF,14.094762149539035,-1.63292971697662
XDL,Chandler Railway Station,XDL,CA,48.294611300286434,-64.76142216271639
XDM,Drummondville Railway Station,XDM,CA,45.911107506383765,-72.41613810895473
XDN,Douai Off-Line Point,XDN,FR,50.34580248540589,3.071053687644602
XDO,Grande-Riviere Railway Station,XDO,CA,48.4321234988463,-64.49785882302393
XDP,Moncton Railway Station,YQM,CA,46.11164186041534,-64.68120842110375
XDQ,London Railway Station,YXU,CA,43.0291296766644,-81.14801586843912
XDR,Dreux Off-Line Point,XDR,FR,48.73005976553684,1.386557856703384
XDS,Ottawa Railway Station,YOW,CA,45.447013227754326,-75.1319579267352
XDU,Hervey Railway Service,XDU,CA,46.86221817849721,-72.47916026442644
XDV,Pr George Rail Station,YXS,CA,53.91532764754625,-122.74474217803052
XDW,Prince Rupert Railway Station,YPR,CA,54.31639977070399,-130.3135206841318
XDX,Sarnia Railway Station,YZR,CA,42.9661041060981,-82.37987463619676
XDY,Sudbury Jct. Rail Stn,YSB,CA,46.495525812526736,-80.99904261245196
XDZ,The Pas Railway Station,YQD,CA,53.74916963560735,-101.24737063338654
XEA,Vancouver Railway Station,YVR,CA,49.24572197239988,-123.16300930242377
XEB,Evian Les Bains Off-Line Point,XEB,FR,46.39812389986777,6.589014763532778
XEC,Windsor Railway Station,YQG,CA,42.26136860263077,-82.96428611215056
XED,Marne Chessy Rail Stn,XED,FR,49.016538389894684,2.5668508306615534
XEE,Lac Edouard Railway Station,XEE,CA,47.66435900971809,-72.26143432425394
XEF,Winnipeg Railway Station,YWG,CA,49.8988929627282,-97.1449950933368
XEG,Kingston Railway Station,YGK,CA,44.23234263104301,-76.49559836433907
XEH,Ladysmith Railway Service,XEH,CA,48.99935021884835,-123.8161802927521
XEI,Tsukuba Off-Line Point,XEI,JP,36.21666143245324,140.10537550091044
XEJ,Langford Railway Station,XEJ,CA,48.44931166989264,-123.49532532630157
XEK,Melville Railway Station,XEK,CA,50.91302920540794,-102.82873701116291
XEL,New Carlisle Railway Station,XEL,CA,47.99667503359589,-65.36302522481111
XEM,New Richmond Railway Station,XEM,CA,48.19720938762747,-65.86149926062781
XEN,Xingcheng Airport,XEN,CN,40.73157015308799,118.61945818350456
XEO,Oquatsut Harbour Airport,XEO,GL,69.32789539649015,-50.99897347573421
XEP,Epernay Off-Line Point,XEP,FR,49.0451876183683,3.936220089431777
XEQ,Tasiuasaq Harbour Airport,XEQ,GL,60.263701613127964,-44.6276842254871
XER,Strasbourg Bus Station,SXB,FR,48.58108992464428,7.752118712670963
XES,Lake Geneva Municipal Airport,XES,US,42.622330439887605,-88.42457839127971
XET,Karlsruhe Bus Station,FKB,DE,48.99935021884835,8.388102385726592
XEV,Stockholm Central Railway Station,STO,SE,59.31259094101452,18.053900938730788
XEW,Flemingsberg Railway Station,STO,SE,59.215185613260964,17.950768497358183
XEX,Aerogare Des Invalides,PAR,FR,48.83319220690945,2.6527946741010004
XEY,Miramichi Railway Station,YCH,CA,43.91148424949791,-78.58116247645663
XEZ,Sodertalje S Railway Station,JSO,SE,59.146432929075615,17.635640644526717
XFA,Lille Flandres Railway Stn,LIL,FR,50.615092938717396,3.071053687644602
XFB,Fontainbleau Off-Line Point,XFB,FR,48.39774374165904,2.6699832720341607
XFC,Fredericton Junction Railway Station,XFC,CA,45.96267543461736,-66.64645192080235
XFD,Stratford Railway Station,XFD,CA,43.378633871588534,-80.99904261245196
XFE,Parent Railway Station,XFE,CA,47.91646129198326,-74.61629230477757
XFF,Calais Frethun Rail St,CQF,FR,50.93021737645427,1.919408661499582
XFG,Perce Railway Station,XFG,CA,48.51233724045893,-64.21138019866608
XFH,Strangnas Railway Station,XFH,SE,59.364158869248115,17.016845996291075
XFI,Port Daniel Railway Station,XFI,CA,48.19720938762747,-64.99633285884063
XFJ,Eskilstuna C Railway Station,EKT,SE,59.364158869248115,16.501183789428037
XFK,Senneterre Railway Station,XFK,CA,48.41493532779997,-77.24616785223178
XFL,Shawinigan Railway Station,XFL,CA,46.58147008285301,-72.82866787444516
XFM,Shawnigan Railway Station,XFM,CA,48.63265785287788,-123.58126276643867
XFN,Xiangfan Airport,XFN,CN,32.04552979312357,112.00179034951677
XFO,Taschereau Railway Station,XFO,CA,48.661307081351495,-78.66137621806925
XFP,Malmo C Railway Station,MMA,SE,55.599823051600644,13.000412165246667
XFQ,Weymont Railway Station,XFQ,CA,42.078019004550946,-72.19841216878224
XFR,Malmo Syd Railway Station,MMA,SE,55.54825853846164,12.988952815366677
XFS,Alexandria Railway Station,XFS,CA,45.3152315579081,-74.62775336220486
XFT,Fotan Off-Line Point,XFT,HK,22.379731240119373,114.18475978938785
XFU,Tierp Railway Station,XFU,SE,60.33245429731331,17.503860682227785
XFV,Brantford Railway Station,XFV,CA,43.16664187522426,-80.24846629437009
XFW,Finkenwerder Airport,HAM,DE,52.53449903889604,9.837685386109445
XFX,Foix Off-Line Point,XFX,FR,42.9661041060981,1.6386592851949084
XFY,Sainte-Foy Railway Stn,YQB,CA,46.78200443688458,-71.29886942490238
XFZ,Charny Railway Stn,YQB,CA,46.71324833760465,-71.24730149666878
XGA,Amilcar Cabral Airport,XGA,BF,10.330428893212506,-3.1799158039572037
XGB,Montparnasse Bus Station,PAR,FR,49.016538389894684,2.5668508306615534
XGC,Lund C Railway Station,XGC,SE,55.6972283793542,13.18375920200555
XGD,Arendal Railway Station,XGD,NO,58.44742453922734,8.93814178845595
YUT,Repulse Bay Airport,YUT,CA,66.53186183709704,-86.24733948012225
YUX,Hall Beach Airport,YUX,CA,68.77785343243985,-81.24541436600349
YUY,Rouyn Airport,YUY,CA,48.20293991634111,-78.82753423000815
YVA,Iconi Airport,YVA,KM,-11.533640140043829,43.264043787883224
YVB,Bonaventure Airport,YVB,CA,48.048239546734905,-65.4776153085164
YVC,La Ronge Airport,YVC,CA,55.07843373111855,-105.33256141748453
YVD,Yeva Airport,YVD,PG,-7.551583504865743,146.1901861267997
YVE,Vernon Airport,YVE,CA,50.248397157652334,-119.32992080059095
YVG,Vermilion Airport,YVG,CA,53.3481009275442,-110.81576898127906
YVH,Hjerkinn Railway Station,YVH,NO,62.21748405539928,9.545477086811607
YVK,Koppang Railway Station,YVK,NO,61.570043593784604,11.046626307880764
